site	year	rep	specie	Date
8	9	1	27	17
9	9	1	27	17
10	9	1	27	17
11	9	1	27	17
12	9	1	27	17
13	9	1	27	17
14	9	1	27	17
15	9	1	27	17
16	9	1	27	17
17	9	1	27	17
18	9	1	27	17
19	9	1	27	17
1	10	1	27	23
2	10	1	27	23
3	10	1	27	23
4	10	1	27	23
5	10	1	27	23
6	10	1	27	23
7	10	1	27	23
8	10	1	27	23
9	10	1	27	23
10	10	1	27	23
11	10	1	27	23
12	10	1	27	23
13	10	1	27	23
14	10	1	27	23
15	10	1	27	23
16	10	1	27	23
17	10	1	27	23
18	10	1	27	23
19	10	1	27	23
1	11	1	27	28
2	11	1	27	28
3	11	1	27	28
4	11	1	27	28
5	11	1	27	28
6	11	1	27	28
7	11	1	27	28
8	11	1	27	28
9	11	1	27	28
10	11	1	27	28
11	11	1	27	28
12	11	1	27	28
13	11	1	27	28
14	11	1	27	28
15	11	1	27	28
16	11	1	27	28
17	11	1	27	28
18	11	1	27	28
19	11	1	27	28
1	12	1	27	27
2	12	1	27	27
3	12	1	27	27
4	12	1	27	27
5	12	1	27	27
6	12	1	27	27
7	12	1	27	27
8	12	1	27	27
9	12	1	27	27
10	12	1	27	27
11	12	1	27	27
12	12	1	27	27
13	12	1	27	27
14	12	1	27	27
15	12	1	27	27
16	12	1	27	27
17	12	1	27	27
18	12	1	27	27
19	12	1	27	27
1	1	2	27	42
2	1	2	27	42
3	1	2	27	42
4	1	2	27	42
5	1	2	27	42
6	1	2	27	42
7	1	2	27	42
8	1	2	27	42
9	1	2	27	42
10	1	2	27	42
11	1	2	27	42
12	1	2	27	42
13	1	2	27	42
14	1	2	27	42
15	1	2	27	42
16	1	2	27	42
17	1	2	27	42
18	1	2	27	42
19	1	2	27	42
1	2	2	27	41
2	2	2	27	41
3	2	2	27	41
4	2	2	27	41
5	2	2	27	41
6	2	2	27	41
7	2	2	27	41
8	2	2	27	41
9	2	2	27	41
10	2	2	27	41
11	2	2	27	41
12	2	2	27	41
13	2	2	27	41
14	2	2	27	41
15	2	2	27	41
16	2	2	27	41
17	2	2	27	41
18	2	2	27	41
19	2	2	27	41
1	3	2	27	18
2	3	2	27	18
3	3	2	27	18
4	3	2	27	18
5	3	2	27	18
6	3	2	27	18
7	3	2	27	18
8	3	2	27	18
9	3	2	27	18
10	3	2	27	18
11	3	2	27	18
12	3	2	27	18
13	3	2	27	18
14	3	2	27	18
15	3	2	27	18
16	3	2	27	18
17	3	2	27	18
18	3	2	27	18
19	3	2	27	18
1	4	2	27	39
2	4	2	27	39
3	4	2	27	39
4	4	2	27	39
5	4	2	27	39
6	4	2	27	39
7	4	2	27	39
8	4	2	27	39
9	4	2	27	39
10	4	2	27	39
11	4	2	27	39
12	4	2	27	39
13	4	2	27	39
14	4	2	27	39
15	4	2	27	39
16	4	2	27	39
17	4	2	27	39
18	4	2	27	39
19	4	2	27	39
1	5	2	27	25
2	5	2	27	25
3	5	2	27	25
4	5	2	27	25
5	5	2	27	25
6	5	2	27	25
7	5	2	27	25
8	5	2	27	25
9	5	2	27	25
10	5	2	27	25
11	5	2	27	25
12	5	2	27	25
13	5	2	27	25
14	5	2	27	25
15	5	2	27	25
16	5	2	27	25
17	5	2	27	25
18	5	2	27	25
19	5	2	27	25
1	6	2	27	31
2	6	2	27	31
3	6	2	27	31
4	6	2	27	31
5	6	2	27	31
6	6	2	27	31
7	6	2	27	31
8	6	2	27	31
9	6	2	27	31
10	6	2	27	31
11	6	2	27	31
12	6	2	27	31
13	6	2	27	31
14	6	2	27	31
15	6	2	27	31
16	6	2	27	31
17	6	2	27	31
18	6	2	27	31
19	6	2	27	31
1	7	2	27	29
2	7	2	27	29
3	7	2	27	29
4	7	2	27	29
5	7	2	27	29
6	7	2	27	29
7	7	2	27	29
8	7	2	27	29
9	7	2	27	29
10	7	2	27	29
11	7	2	27	29
12	7	2	27	29
13	7	2	27	29
14	7	2	27	29
15	7	2	27	29
16	7	2	27	29
17	7	2	27	29
18	7	2	27	29
19	7	2	27	29
1	8	2	27	25
2	8	2	27	25
3	8	2	27	25
4	8	2	27	25
5	8	2	27	25
6	8	2	27	25
7	8	2	27	25
8	8	2	27	25
9	8	2	27	25
10	8	2	27	25
11	8	2	27	25
12	8	2	27	25
13	8	2	27	25
14	8	2	27	25
15	8	2	27	25
16	8	2	27	25
17	8	2	27	25
18	8	2	27	25
19	8	2	27	25
1	9	2	27	17
2	9	2	27	17
3	9	2	27	17
4	9	2	27	17
5	9	2	27	17
6	9	2	27	17
7	9	2	27	17
8	9	2	27	17
9	9	2	27	17
10	9	2	27	17
11	9	2	27	17
12	9	2	27	17
13	9	2	27	17
14	9	2	27	17
15	9	2	27	17
16	9	2	27	17
17	9	2	27	17
18	9	2	27	17
19	9	2	27	17
1	10	2	27	23
2	10	2	27	23
3	10	2	27	23
4	10	2	27	23
5	10	2	27	23
6	10	2	27	23
7	10	2	27	23
8	10	2	27	23
9	10	2	27	23
10	10	2	27	23
11	10	2	27	23
12	10	2	27	23
13	10	2	27	23
14	10	2	27	23
15	10	2	27	23
16	10	2	27	23
17	10	2	27	23
18	10	2	27	23
19	10	2	27	23
1	11	2	27	28
2	11	2	27	28
3	11	2	27	28
4	11	2	27	28
5	11	2	27	28
6	11	2	27	28
7	11	2	27	28
8	11	2	27	28
9	11	2	27	28
10	11	2	27	28
11	11	2	27	28
12	11	2	27	28
13	11	2	27	28
14	11	2	27	28
15	11	2	27	28
16	11	2	27	28
17	11	2	27	28
18	11	2	27	28
19	11	2	27	28
1	12	2	27	56
2	12	2	27	56
3	12	2	27	56
4	12	2	27	56
5	12	2	27	56
6	12	2	27	56
7	12	2	27	56
8	12	2	27	56
9	12	2	27	56
10	12	2	27	56
11	12	2	27	56
12	12	2	27	56
13	12	2	27	56
14	12	2	27	56
15	12	2	27	56
16	12	2	27	56
17	12	2	27	56
18	12	2	27	56
19	12	2	27	56
1	1	1	28	42
2	1	1	28	42
3	1	1	28	42
4	1	1	28	42
5	1	1	28	42
6	1	1	28	42
7	1	1	28	42
8	1	1	28	42
9	1	1	28	42
10	1	1	28	42
11	1	1	28	42
12	1	1	28	42
13	1	1	28	42
14	1	1	28	42
15	1	1	28	42
16	1	1	28	42
17	1	1	28	42
18	1	1	28	42
19	1	1	28	42
1	2	1	28	41
2	2	1	28	41
3	2	1	28	41
4	2	1	28	41
5	2	1	28	41
6	2	1	28	41
7	2	1	28	41
8	2	1	28	41
9	2	1	28	41
10	2	1	28	41
11	2	1	28	41
12	2	1	28	41
13	2	1	28	41
14	2	1	28	41
15	2	1	28	41
16	2	1	28	41
17	2	1	28	41
18	2	1	28	41
19	2	1	28	41
1	3	1	28	18
2	3	1	28	18
3	3	1	28	18
4	3	1	28	18
5	3	1	28	18
6	3	1	28	18
7	3	1	28	18
8	3	1	28	18
9	3	1	28	18
10	3	1	28	18
11	3	1	28	18
12	3	1	28	18
13	3	1	28	18
14	3	1	28	18
15	3	1	28	18
16	3	1	28	18
17	3	1	28	18
18	3	1	28	18
19	3	1	28	18
1	4	1	28	39
2	4	1	28	39
3	4	1	28	39
4	4	1	28	39
5	4	1	28	39
6	4	1	28	39
7	4	1	28	39
8	4	1	28	39
9	4	1	28	39
10	4	1	28	39
11	4	1	28	39
12	4	1	28	39
13	4	1	28	39
14	4	1	28	39
15	4	1	28	39
16	4	1	28	39
17	4	1	28	39
18	4	1	28	39
19	4	1	28	39
1	5	1	28	25
2	5	1	28	25
3	5	1	28	25
4	5	1	28	25
5	5	1	28	25
6	5	1	28	25
7	5	1	28	25
8	5	1	28	25
9	5	1	28	25
10	5	1	28	25
11	5	1	28	25
12	5	1	28	25
13	5	1	28	25
14	5	1	28	25
15	5	1	28	25
16	5	1	28	25
17	5	1	28	25
18	5	1	28	25
19	5	1	28	25
1	6	1	28	31
2	6	1	28	31
3	6	1	28	31
4	6	1	28	31
5	6	1	28	31
6	6	1	28	31
7	6	1	28	31
8	6	1	28	31
9	6	1	28	31
10	6	1	28	31
11	6	1	28	31
12	6	1	28	31
13	6	1	28	31
14	6	1	28	31
15	6	1	28	31
16	6	1	28	31
17	6	1	28	31
18	6	1	28	31
19	6	1	28	31
1	7	1	28	29
2	7	1	28	29
3	7	1	28	29
4	7	1	28	29
5	7	1	28	29
6	7	1	28	29
7	7	1	28	29
8	7	1	28	29
9	7	1	28	29
10	7	1	28	29
11	7	1	28	29
12	7	1	28	29
13	7	1	28	29
14	7	1	28	29
15	7	1	28	29
16	7	1	28	29
17	7	1	28	29
18	7	1	28	29
19	7	1	28	29
1	8	1	28	25
2	8	1	28	25
3	8	1	28	25
4	8	1	28	25
5	8	1	28	25
6	8	1	28	25
7	8	1	28	25
8	8	1	28	25
9	8	1	28	25
10	8	1	28	25
11	8	1	28	25
12	8	1	28	25
13	8	1	28	25
14	8	1	28	25
15	8	1	28	25
16	8	1	28	25
17	8	1	28	25
18	8	1	28	25
19	8	1	28	25
1	9	1	28	17
2	9	1	28	17
3	9	1	28	17
4	9	1	28	17
5	9	1	28	17
6	9	1	28	17
7	9	1	28	17
8	9	1	28	17
9	9	1	28	17
10	9	1	28	17
11	9	1	28	17
12	9	1	28	17
13	9	1	28	17
14	9	1	28	17
15	9	1	28	17
16	9	1	28	17
17	9	1	28	17
18	9	1	28	17
19	9	1	28	17
1	10	1	28	23
2	10	1	28	23
3	10	1	28	23
4	10	1	28	23
5	10	1	28	23
6	10	1	28	23
7	10	1	28	23
8	10	1	28	23
9	10	1	28	23
10	10	1	28	23
11	10	1	28	23
12	10	1	28	23
13	10	1	28	23
14	10	1	28	23
15	10	1	28	23
16	10	1	28	23
17	10	1	28	23
18	10	1	28	23
19	10	1	28	23
1	11	1	28	28
2	11	1	28	28
3	11	1	28	28
4	11	1	28	28
5	11	1	28	28
6	11	1	28	28
7	11	1	28	28
8	11	1	28	28
9	11	1	28	28
10	11	1	28	28
11	11	1	28	28
12	11	1	28	28
13	11	1	28	28
14	11	1	28	28
15	11	1	28	28
16	11	1	28	28
17	11	1	28	28
18	11	1	28	28
19	11	1	28	28
1	12	1	28	27
2	12	1	28	27
3	12	1	28	27
4	12	1	28	27
5	12	1	28	27
6	12	1	28	27
7	12	1	28	27
8	12	1	28	27
9	12	1	28	27
10	12	1	28	27
11	12	1	28	27
12	12	1	28	27
13	12	1	28	27
14	12	1	28	27
15	12	1	28	27
16	12	1	28	27
17	12	1	28	27
18	12	1	28	27
19	12	1	28	27
1	1	2	28	42
2	1	2	28	42
3	1	2	28	42
4	1	2	28	42
5	1	2	28	42
6	1	2	28	42
7	1	2	28	42
8	1	2	28	42
9	1	2	28	42
10	1	2	28	42
11	1	2	28	42
12	1	2	28	42
13	1	2	28	42
14	1	2	28	42
15	1	2	28	42
16	1	2	28	42
17	1	2	28	42
18	1	2	28	42
19	1	2	28	42
1	2	2	28	41
2	2	2	28	41
3	2	2	28	41
4	2	2	28	41
5	2	2	28	41
6	2	2	28	41
7	2	2	28	41
8	2	2	28	41
9	2	2	28	41
10	2	2	28	41
11	2	2	28	41
12	2	2	28	41
13	2	2	28	41
14	2	2	28	41
15	2	2	28	41
16	2	2	28	41
17	2	2	28	41
18	2	2	28	41
19	2	2	28	41
1	3	2	28	18
2	3	2	28	18
3	3	2	28	18
4	3	2	28	18
5	3	2	28	18
6	3	2	28	18
7	3	2	28	18
8	3	2	28	18
9	3	2	28	18
10	3	2	28	18
11	3	2	28	18
12	3	2	28	18
13	3	2	28	18
14	3	2	28	18
15	3	2	28	18
16	3	2	28	18
17	3	2	28	18
18	3	2	28	18
19	3	2	28	18
1	4	2	28	39
2	4	2	28	39
3	4	2	28	39
4	4	2	28	39
5	4	2	28	39
6	4	2	28	39
7	4	2	28	39
8	4	2	28	39
9	4	2	28	39
10	4	2	28	39
11	4	2	28	39
12	4	2	28	39
13	4	2	28	39
14	4	2	28	39
15	4	2	28	39
16	4	2	28	39
17	4	2	28	39
18	4	2	28	39
19	4	2	28	39
1	5	2	28	25
2	5	2	28	25
3	5	2	28	25
4	5	2	28	25
5	5	2	28	25
6	5	2	28	25
7	5	2	28	25
8	5	2	28	25
9	5	2	28	25
10	5	2	28	25
11	5	2	28	25
12	5	2	28	25
13	5	2	28	25
14	5	2	28	25
15	5	2	28	25
16	5	2	28	25
17	5	2	28	25
18	5	2	28	25
19	5	2	28	25
1	6	2	28	31
2	6	2	28	31
3	6	2	28	31
4	6	2	28	31
5	6	2	28	31
6	6	2	28	31
7	6	2	28	31
8	6	2	28	31
9	6	2	28	31
10	6	2	28	31
11	6	2	28	31
12	6	2	28	31
13	6	2	28	31
14	6	2	28	31
15	6	2	28	31
16	6	2	28	31
17	6	2	28	31
18	6	2	28	31
19	6	2	28	31
1	7	2	28	29
2	7	2	28	29
3	7	2	28	29
4	7	2	28	29
5	7	2	28	29
6	7	2	28	29
7	7	2	28	29
8	7	2	28	29
9	7	2	28	29
10	7	2	28	29
11	7	2	28	29
12	7	2	28	29
13	7	2	28	29
14	7	2	28	29
15	7	2	28	29
16	7	2	28	29
17	7	2	28	29
18	7	2	28	29
19	7	2	28	29
1	8	2	28	25
2	8	2	28	25
3	8	2	28	25
4	8	2	28	25
5	8	2	28	25
6	8	2	28	25
7	8	2	28	25
8	8	2	28	25
9	8	2	28	25
10	8	2	28	25
11	8	2	28	25
12	8	2	28	25
13	8	2	28	25
14	8	2	28	25
15	8	2	28	25
16	8	2	28	25
17	8	2	28	25
18	8	2	28	25
19	8	2	28	25
1	9	2	28	17
2	9	2	28	17
3	9	2	28	17
4	9	2	28	17
5	9	2	28	17
6	9	2	28	17
7	9	2	28	17
8	9	2	28	17
9	9	2	28	17
10	9	2	28	17
11	9	2	28	17
12	9	2	28	17
13	9	2	28	17
14	9	2	28	17
15	9	2	28	17
16	9	2	28	17
17	9	2	28	17
18	9	2	28	17
19	9	2	28	17
1	10	2	28	23
2	10	2	28	23
3	10	2	28	23
4	10	2	28	23
5	10	2	28	23
6	10	2	28	23
7	10	2	28	23
8	10	2	28	23
9	10	2	28	23
10	10	2	28	23
11	10	2	28	23
12	10	2	28	23
13	10	2	28	23
14	10	2	28	23
15	10	2	28	23
16	10	2	28	23
17	10	2	28	23
18	10	2	28	23
19	10	2	28	23
1	11	2	28	28
2	11	2	28	28
3	11	2	28	28
4	11	2	28	28
5	11	2	28	28
6	11	2	28	28
7	11	2	28	28
8	11	2	28	28
9	11	2	28	28
10	11	2	28	28
11	11	2	28	28
12	11	2	28	28
13	11	2	28	28
14	11	2	28	28
15	11	2	28	28
16	11	2	28	28
17	11	2	28	28
18	11	2	28	28
19	11	2	28	28
1	12	2	28	56
2	12	2	28	56
3	12	2	28	56
4	12	2	28	56
5	12	2	28	56
6	12	2	28	56
7	12	2	28	56
8	12	2	28	56
9	12	2	28	56
10	12	2	28	56
11	12	2	28	56
12	12	2	28	56
13	12	2	28	56
14	12	2	28	56
15	12	2	28	56
16	12	2	28	56
17	12	2	28	56
18	12	2	28	56
19	12	2	28	56
1	1	1	29	42
2	1	1	29	42
3	1	1	29	42
4	1	1	29	42
5	1	1	29	42
6	1	1	29	42
7	1	1	29	42
8	1	1	29	42
9	1	1	29	42
10	1	1	29	42
11	1	1	29	42
12	1	1	29	42
13	1	1	29	42
14	1	1	29	42
15	1	1	29	42
16	1	1	29	42
17	1	1	29	42
18	1	1	29	42
19	1	1	29	42
1	2	1	29	41
2	2	1	29	41
3	2	1	29	41
4	2	1	29	41
5	2	1	29	41
6	2	1	29	41
7	2	1	29	41
8	2	1	29	41
9	2	1	29	41
10	2	1	29	41
11	2	1	29	41
12	2	1	29	41
13	2	1	29	41
14	2	1	29	41
15	2	1	29	41
16	2	1	29	41
17	2	1	29	41
18	2	1	29	41
19	2	1	29	41
1	3	1	29	18
2	3	1	29	18
3	3	1	29	18
4	3	1	29	18
5	3	1	29	18
6	3	1	29	18
7	3	1	29	18
8	3	1	29	18
9	3	1	29	18
10	3	1	29	18
11	3	1	29	18
12	3	1	29	18
13	3	1	29	18
14	3	1	29	18
15	3	1	29	18
16	3	1	29	18
17	3	1	29	18
18	3	1	29	18
19	3	1	29	18
1	4	1	29	39
2	4	1	29	39
3	4	1	29	39
4	4	1	29	39
5	4	1	29	39
6	4	1	29	39
7	4	1	29	39
8	4	1	29	39
9	4	1	29	39
10	4	1	29	39
11	4	1	29	39
12	4	1	29	39
13	4	1	29	39
14	4	1	29	39
15	4	1	29	39
16	4	1	29	39
17	4	1	29	39
18	4	1	29	39
19	4	1	29	39
1	5	1	29	25
2	5	1	29	25
3	5	1	29	25
4	5	1	29	25
5	5	1	29	25
6	5	1	29	25
7	5	1	29	25
8	5	1	29	25
9	5	1	29	25
10	5	1	29	25
11	5	1	29	25
12	5	1	29	25
13	5	1	29	25
14	5	1	29	25
15	5	1	29	25
16	5	1	29	25
17	5	1	29	25
18	5	1	29	25
19	5	1	29	25
1	6	1	29	31
2	6	1	29	31
3	6	1	29	31
4	6	1	29	31
5	6	1	29	31
6	6	1	29	31
7	6	1	29	31
8	6	1	29	31
9	6	1	29	31
10	6	1	29	31
11	6	1	29	31
12	6	1	29	31
13	6	1	29	31
14	6	1	29	31
15	6	1	29	31
16	6	1	29	31
17	6	1	29	31
18	6	1	29	31
19	6	1	29	31
1	7	1	29	29
2	7	1	29	29
3	7	1	29	29
4	7	1	29	29
5	7	1	29	29
6	7	1	29	29
7	7	1	29	29
8	7	1	29	29
9	7	1	29	29
10	7	1	29	29
11	7	1	29	29
12	7	1	29	29
13	7	1	29	29
14	7	1	29	29
15	7	1	29	29
16	7	1	29	29
17	7	1	29	29
18	7	1	29	29
19	7	1	29	29
1	8	1	29	25
2	8	1	29	25
3	8	1	29	25
4	8	1	29	25
5	8	1	29	25
6	8	1	29	25
7	8	1	29	25
8	8	1	29	25
9	8	1	29	25
10	8	1	29	25
11	8	1	29	25
12	8	1	29	25
13	8	1	29	25
14	8	1	29	25
15	8	1	29	25
16	8	1	29	25
17	8	1	29	25
18	8	1	29	25
19	8	1	29	25
1	9	1	29	17
2	9	1	29	17
3	9	1	29	17
4	9	1	29	17
5	9	1	29	17
6	9	1	29	17
7	9	1	29	17
8	9	1	29	17
9	9	1	29	17
10	9	1	29	17
11	9	1	29	17
12	9	1	29	17
13	9	1	29	17
14	9	1	29	17
15	9	1	29	17
16	9	1	29	17
17	9	1	29	17
18	9	1	29	17
19	9	1	29	17
1	10	1	29	23
2	10	1	29	23
3	10	1	29	23
4	10	1	29	23
5	10	1	29	23
6	10	1	29	23
7	10	1	29	23
8	10	1	29	23
9	10	1	29	23
10	10	1	29	23
11	10	1	29	23
12	10	1	29	23
13	10	1	29	23
14	10	1	29	23
15	10	1	29	23
16	10	1	29	23
17	10	1	29	23
18	10	1	29	23
19	10	1	29	23
1	11	1	29	28
2	11	1	29	28
3	11	1	29	28
4	11	1	29	28
5	11	1	29	28
6	11	1	29	28
7	11	1	29	28
8	11	1	29	28
9	11	1	29	28
10	11	1	29	28
11	11	1	29	28
12	11	1	29	28
13	11	1	29	28
14	11	1	29	28
15	11	1	29	28
16	11	1	29	28
17	11	1	29	28
18	11	1	29	28
19	11	1	29	28
1	12	1	29	27
2	12	1	29	27
3	12	1	29	27
4	12	1	29	27
5	12	1	29	27
6	12	1	29	27
7	12	1	29	27
8	12	1	29	27
9	12	1	29	27
10	12	1	29	27
11	12	1	29	27
12	12	1	29	27
13	12	1	29	27
14	12	1	29	27
15	12	1	29	27
16	12	1	29	27
17	12	1	29	27
18	12	1	29	27
19	12	1	29	27
1	1	2	29	42
2	1	2	29	42
3	1	2	29	42
4	1	2	29	42
5	1	2	29	42
6	1	2	29	42
7	1	2	29	42
8	1	2	29	42
9	1	2	29	42
10	1	2	29	42
11	1	2	29	42
12	1	2	29	42
13	1	2	29	42
14	1	2	29	42
15	1	2	29	42
16	1	2	29	42
17	1	2	29	42
18	1	2	29	42
19	1	2	29	42
1	2	2	29	41
2	2	2	29	41
3	2	2	29	41
4	2	2	29	41
5	2	2	29	41
6	2	2	29	41
7	2	2	29	41
8	2	2	29	41
9	2	2	29	41
10	2	2	29	41
11	2	2	29	41
12	2	2	29	41
13	2	2	29	41
14	2	2	29	41
15	2	2	29	41
16	2	2	29	41
17	2	2	29	41
18	2	2	29	41
19	2	2	29	41
1	3	2	29	18
2	3	2	29	18
3	3	2	29	18
4	3	2	29	18
5	3	2	29	18
6	3	2	29	18
7	3	2	29	18
8	3	2	29	18
9	3	2	29	18
10	3	2	29	18
11	3	2	29	18
12	3	2	29	18
13	3	2	29	18
14	3	2	29	18
15	3	2	29	18
16	3	2	29	18
17	3	2	29	18
18	3	2	29	18
19	3	2	29	18
1	4	2	29	39
2	4	2	29	39
3	4	2	29	39
4	4	2	29	39
5	4	2	29	39
6	4	2	29	39
7	4	2	29	39
8	4	2	29	39
9	4	2	29	39
10	4	2	29	39
11	4	2	29	39
12	4	2	29	39
13	4	2	29	39
14	4	2	29	39
15	4	2	29	39
16	4	2	29	39
17	4	2	29	39
18	4	2	29	39
19	4	2	29	39
1	5	2	29	25
2	5	2	29	25
3	5	2	29	25
4	5	2	29	25
5	5	2	29	25
6	5	2	29	25
7	5	2	29	25
8	5	2	29	25
9	5	2	29	25
10	5	2	29	25
11	5	2	29	25
12	5	2	29	25
13	5	2	29	25
14	5	2	29	25
15	5	2	29	25
16	5	2	29	25
17	5	2	29	25
18	5	2	29	25
19	5	2	29	25
1	6	2	29	31
2	6	2	29	31
3	6	2	29	31
4	6	2	29	31
5	6	2	29	31
6	6	2	29	31
7	6	2	29	31
8	6	2	29	31
9	6	2	29	31
10	6	2	29	31
11	6	2	29	31
12	6	2	29	31
13	6	2	29	31
14	6	2	29	31
15	6	2	29	31
16	6	2	29	31
17	6	2	29	31
18	6	2	29	31
19	6	2	29	31
1	7	2	29	29
2	7	2	29	29
3	7	2	29	29
4	7	2	29	29
5	7	2	29	29
6	7	2	29	29
7	7	2	29	29
8	7	2	29	29
9	7	2	29	29
10	7	2	29	29
11	7	2	29	29
12	7	2	29	29
13	7	2	29	29
14	7	2	29	29
15	7	2	29	29
16	7	2	29	29
17	7	2	29	29
18	7	2	29	29
19	7	2	29	29
1	8	2	29	25
2	8	2	29	25
3	8	2	29	25
4	8	2	29	25
5	8	2	29	25
6	8	2	29	25
7	8	2	29	25
8	8	2	29	25
9	8	2	29	25
10	8	2	29	25
11	8	2	29	25
12	8	2	29	25
13	8	2	29	25
14	8	2	29	25
15	8	2	29	25
16	8	2	29	25
17	8	2	29	25
18	8	2	29	25
19	8	2	29	25
1	9	2	29	17
2	9	2	29	17
3	9	2	29	17
4	9	2	29	17
5	9	2	29	17
6	9	2	29	17
7	9	2	29	17
8	9	2	29	17
9	9	2	29	17
10	9	2	29	17
11	9	2	29	17
12	9	2	29	17
13	9	2	29	17
14	9	2	29	17
15	9	2	29	17
16	9	2	29	17
17	9	2	29	17
18	9	2	29	17
19	9	2	29	17
1	10	2	29	23
2	10	2	29	23
3	10	2	29	23
4	10	2	29	23
5	10	2	29	23
6	10	2	29	23
7	10	2	29	23
8	10	2	29	23
9	10	2	29	23
10	10	2	29	23
11	10	2	29	23
12	10	2	29	23
13	10	2	29	23
14	10	2	29	23
15	10	2	29	23
16	10	2	29	23
17	10	2	29	23
18	10	2	29	23
19	10	2	29	23
1	11	2	29	28
2	11	2	29	28
3	11	2	29	28
4	11	2	29	28
5	11	2	29	28
6	11	2	29	28
7	11	2	29	28
8	11	2	29	28
9	11	2	29	28
10	11	2	29	28
11	11	2	29	28
12	11	2	29	28
13	11	2	29	28
14	11	2	29	28
15	11	2	29	28
16	11	2	29	28
17	11	2	29	28
18	11	2	29	28
19	11	2	29	28
1	12	2	29	56
2	12	2	29	56
3	12	2	29	56
4	12	2	29	56
5	12	2	29	56
6	12	2	29	56
7	12	2	29	56
8	12	2	29	56
9	12	2	29	56
10	12	2	29	56
11	12	2	29	56
12	12	2	29	56
13	12	2	29	56
14	12	2	29	56
15	12	2	29	56
16	12	2	29	56
17	12	2	29	56
18	12	2	29	56
19	12	2	29	56
1	1	1	30	42
2	1	1	30	42
3	1	1	30	42
4	1	1	30	42
5	1	1	30	42
6	1	1	30	42
7	1	1	30	42
8	1	1	30	42
9	1	1	30	42
10	1	1	30	42
11	1	1	30	42
12	1	1	30	42
13	1	1	30	42
14	1	1	30	42
15	1	1	30	42
16	1	1	30	42
17	1	1	30	42
18	1	1	30	42
19	1	1	30	42
1	2	1	30	41
2	2	1	30	41
3	2	1	30	41
4	2	1	30	41
5	2	1	30	41
6	2	1	30	41
7	2	1	30	41
8	2	1	30	41
9	2	1	30	41
10	2	1	30	41
11	2	1	30	41
12	2	1	30	41
13	2	1	30	41
14	2	1	30	41
15	2	1	30	41
16	2	1	30	41
17	2	1	30	41
18	2	1	30	41
19	2	1	30	41
1	3	1	30	18
2	3	1	30	18
3	3	1	30	18
4	3	1	30	18
5	3	1	30	18
6	3	1	30	18
7	3	1	30	18
8	3	1	30	18
9	3	1	30	18
10	3	1	30	18
11	3	1	30	18
12	3	1	30	18
13	3	1	30	18
14	3	1	30	18
15	3	1	30	18
16	3	1	30	18
17	3	1	30	18
18	3	1	30	18
19	3	1	30	18
1	4	1	30	39
2	4	1	30	39
3	4	1	30	39
4	4	1	30	39
5	4	1	30	39
6	4	1	30	39
7	4	1	30	39
8	4	1	30	39
9	4	1	30	39
10	4	1	30	39
11	4	1	30	39
12	4	1	30	39
13	4	1	30	39
14	4	1	30	39
15	4	1	30	39
16	4	1	30	39
17	4	1	30	39
18	4	1	30	39
19	4	1	30	39
1	5	1	30	25
2	5	1	30	25
3	5	1	30	25
4	5	1	30	25
5	5	1	30	25
6	5	1	30	25
7	5	1	30	25
8	5	1	30	25
9	5	1	30	25
10	5	1	30	25
11	5	1	30	25
12	5	1	30	25
13	5	1	30	25
14	5	1	30	25
15	5	1	30	25
16	5	1	30	25
17	5	1	30	25
18	5	1	30	25
19	5	1	30	25
1	6	1	30	31
2	6	1	30	31
3	6	1	30	31
4	6	1	30	31
5	6	1	30	31
6	6	1	30	31
7	6	1	30	31
8	6	1	30	31
9	6	1	30	31
10	6	1	30	31
11	6	1	30	31
12	6	1	30	31
13	6	1	30	31
14	6	1	30	31
15	6	1	30	31
16	6	1	30	31
17	6	1	30	31
18	6	1	30	31
19	6	1	30	31
1	7	1	30	29
2	7	1	30	29
3	7	1	30	29
4	7	1	30	29
5	7	1	30	29
6	7	1	30	29
7	7	1	30	29
8	7	1	30	29
9	7	1	30	29
10	7	1	30	29
11	7	1	30	29
12	7	1	30	29
13	7	1	30	29
14	7	1	30	29
15	7	1	30	29
16	7	1	30	29
17	7	1	30	29
18	7	1	30	29
19	7	1	30	29
1	8	1	30	25
2	8	1	30	25
3	8	1	30	25
4	8	1	30	25
5	8	1	30	25
6	8	1	30	25
7	8	1	30	25
8	8	1	30	25
9	8	1	30	25
10	8	1	30	25
11	8	1	30	25
12	8	1	30	25
13	8	1	30	25
14	8	1	30	25
15	8	1	30	25
16	8	1	30	25
17	8	1	30	25
18	8	1	30	25
19	8	1	30	25
1	9	1	30	17
2	9	1	30	17
3	9	1	30	17
4	9	1	30	17
5	9	1	30	17
6	9	1	30	17
7	9	1	30	17
8	9	1	30	17
9	9	1	30	17
10	9	1	30	17
11	9	1	30	17
12	9	1	30	17
13	9	1	30	17
14	9	1	30	17
15	9	1	30	17
16	9	1	30	17
17	9	1	30	17
18	9	1	30	17
19	9	1	30	17
1	10	1	30	23
2	10	1	30	23
3	10	1	30	23
4	10	1	30	23
5	10	1	30	23
6	10	1	30	23
7	10	1	30	23
8	10	1	30	23
9	10	1	30	23
10	10	1	30	23
11	10	1	30	23
12	10	1	30	23
13	10	1	30	23
14	10	1	30	23
15	10	1	30	23
16	10	1	30	23
17	10	1	30	23
18	10	1	30	23
